galaxy,R_kpc,Vobs_kms,Verr_kms,Vmodel_kms,resid_kms,z,y,a_bar_mps2,a_vac_mid_mps2,a_vac_out_mps2
UGC02953,47.97,257.0,5.37,195.28935158538144,61.71064841461856,11.491740859333065,-1.1127164482976781,9.256883493218485e-12,4.205126657382011e-12,1.230338831033031e-11
UGC02953,49.17,258.0,5.43,195.21489237601392,62.78510762398608,11.562634921544397,-1.1341725111819856,8.81066593520802e-12,4.070680108878391e-12,1.2236080324277648e-11
UGC02953,50.37,260.0,6.47,195.2254562758367,64.7745437241633,10.011521441138067,-1.1546877564681373,8.404144085235284e-12,3.945989309130273e-12,1.2171556556622549e-11
UGC02953,51.58,263.0,5.75,195.2950299177114,67.70497008228861,11.77477740561541,-1.1746456591532397,8.026673302259525e-12,3.8282057142104785e-12,1.2108634755827469e-11
UGC02953,52.78,265.0,5.54,195.2666523543191,69.73334764568091,12.587246867451427,-1.1951194860223868,7.657054883958648e-12,3.71088435220934e-12,1.2043937586202428e-11
UGC02953,53.98,266.0,4.43,195.22374532435674,70.77625467564326,15.976581190890126,-1.215562207237938,7.304980127405452e-12,3.597186646333906e-12,1.1979194344100474e-11
UGC02953,55.18,266.0,4.71,195.2547927756161,70.7452072243839,15.020213848064524,-1.2351646378721526,6.982591062078821e-12,3.4913065723024574e-12,1.1916982477807565e-11
UGC02953,57.59,262.0,5.28,195.50987060074476,66.49012939925524,12.592827537737733,-1.2722147681344398,6.411600851583766e-12,3.2992974662020937e-12,1.1799069112770154e-11
UGC02953,59.99,263.0,4.7,195.61117709245198,67.38882290754802,14.338047427137875,-1.3099470248562963,5.878062793477077e-12,3.114192111529838e-12,1.167857559311651e-11
UGC02953,62.39,272.0,5.04,195.92166731722884,76.07833268277116,15.09490727832761,-1.3450471440237795,5.421682759940129e-12,2.950984700248301e-12,1.156615035770382e-11
UGC03205,0.28,107.0,30.2,81.32736863133209,25.672631368667908,0.8500871314128446,0.7585789163244574,6.882720954836548e-10,6.038459906692402e-11,1.687797719609495e-11
UGC03205,0.55,121.0,15.6,127.57987585012695,-6.579875850126953,-0.4217869134696765,0.8617060950638309,8.727449431553902e-10,6.929296197566117e-11,1.7033882158061704e-11
UGC03205,0.83,134.0,8.69,145.27935761874076,-11.279357618740761,-1.2979698065294316,0.7923866189009566,7.439913134922883e-10,6.317703290306645e-11,1.6930268362259035e-11
UGC03205,1.39,157.0,12.5,158.76932472544445,-1.7693247254444486,-0.14154597803555588,0.6366363945089868,5.197776970188766e-10,5.125902951174984e-11,1.66797277741499e-11
UGC03205,1.65,168.0,11.7,163.77464046177198,4.22535953822802,0.3611418408741897,0.5858044982793983,4.623658440375297e-10,4.785737879879251e-11,1.6592611504112848e-11
UGC03205,3.04,207.0,8.04,168.43049077467262,38.56950922532738,4.797202639966093,0.3236905095090638,2.5285512208370376e-10,3.346811333175558e-11,1.6101493042290656e-11
UGC03205,3.32,213.0,6.53,167.9747804971429,45.02521950285711,6.895133155108287,0.27867265892228166,2.2795751025150667e-10,3.145495792808524e-11,1.6010107613758743e-11
UGC03205,3.59,218.0,11.2,168.49595617015206,49.504043829847944,4.420003913379281,0.24381775164178948,2.1037735844504288e-10,2.997605667232814e-11,1.593794809932727e-11
UGC03205,3.87,222.0,6.05,170.0106107041733,51.9893892958267,8.593287486913503,0.21598852329180324,1.9731939233544995e-10,2.8843045484296278e-11,1.587945725241021e-11
UGC03205,4.15,226.0,5.41,173.13950491954796,52.86049508045204,9.770886336497604,0.19969204595353268,1.900523709928533e-10,2.8198625857199224e-11,1.5844845643691925e-11
UGC03205,4.43,229.0,5.96,176.60927888888287,52.39072111111713,8.790389448174015,0.18716093676430667,1.8464696889685193e-10,2.7712451696363563e-11,1.581805081267296e-11
UGC03205,4.7,232.0,7.41,179.43412401169218,52.56587598830782,7.093910389785131,0.17371022906823233,1.7901584594143278e-10,2.719948582494423e-11,1.5789115510652908e-11
UGC03205,4.97,234.0,6.1,181.5649870731347,52.43501292686531,8.59590375850251,0.1578559437037526,1.7259856862472622e-10,2.6606464041173497e-11,1.575477863123994e-11
UGC03205,5.25,235.0,3.89,183.50414228288733,51.49585771711267,13.238009695915853,0.141308442406323,1.6614592289192603e-10,2.600065433986768e-11,1.5718674530159327e-11
UGC03205,5.52,236.0,9.03,186.0361871447773,49.9638128552227,5.53309112460938,0.13006755343636198,1.6190072721162417e-10,2.5596638562951365e-11,1.5693994141732882e-11
UGC03205,5.8,237.0,10.0,188.8312332254879,48.16876677451211,4.81687667745121,0.1203338198692062,1.5831244852216868e-10,2.525162859405562e-11,1.5672522099115755e-11
UGC03205,6.08,237.0,7.36,191.35496404400152,45.64503595599848,6.201771189673706,0.11011642602796944,1.5463139436073941e-10,2.489424126547687e-11,1.56498827313801e-11
UGC03205,6.36,237.0,10.2,193.7085472857002,43.291452714299794,4.244260070029392,0.09988899538667903,1.510324409568157e-10,2.454132979610414e-11,1.5627118340484587e-11
UGC03205,6.63,236.0,10.4,195.2291187038442,40.77088129615581,3.920277047707289,0.08696695297810374,1.4660480311102398e-10,2.4102246247927065e-11,1.5598209518361723e-11
UGC03205,6.91,236.0,5.83,196.36299446147655,39.637005538523454,6.798800263897676,0.072089617590743,1.4166770669504282e-10,2.3605987629646373e-11,1.5564724051896816e-11
UGC03205,7.19,235.0,5.43,197.07497068730393,37.92502931269607,6.984351622964286,0.055813202903522825,1.36456569492305e-10,2.307421026183565e-11,1.552784230256431e-11
UGC03205,7.27,234.0,8.36,197.17134566476165,36.828654335238355,4.40534142766009,0.05074782892165064,1.348742600212069e-10,2.2911057119964522e-11,1.551631177624978e-11
UGC03205,7.46,234.0,7.88,197.33988574388883,36.66011425611117,4.652298763465884,0.038629522528350994,1.3116282699131062e-10,2.252517867646841e-11,1.5488625337765743e-11
UGC03205,8.02,231.0,8.17,197.68395369032015,33.31604630967985,4.077851445493249,0.0037996640176188963,1.2105449214272877e-10,2.1450261787159078e-11,1.5408260260715854e-11
UGC03205,8.29,229.0,5.82,197.6647250968513,31.3352749031487,5.384067852774691,-0.013131807484417104,1.164258556984774e-10,2.0945542334851702e-11,1.5368772026830792e-11
UGC03205,8.56,228.0,7.21,197.5668621225851,30.433137877414907,4.220962257616492,-0.029991861343318674,1.1199261481192565e-10,2.0454202798977793e-11,1.532917815179759e-11
UGC03205,8.84,226.0,18.2,197.20097177076107,28.799028229238928,1.5823641884197215,-0.048382021049617065,1.0734930201466071e-10,1.9930794173844435e-11,1.5285682734639273e-11
UGC03205,9.12,224.0,9.11,196.82250125450255,27.177498745497445,2.9832600159711795,-0.06640377070934537,1.0298583044057531e-10,1.9430262670038165e-11,1.5242748171876968e-11
UGC03205,9.69,221.0,5.56,195.6443323222868,25.3556676777132,4.560371884480792,-0.10402935868964715,9.443911038054433e-11,1.8423574417382485e-11,1.5152126436595808e-11
UGC03205,12.11,216.0,3.21,188.0414500924068,27.95854990759321,8.709828631648975,-0.26479386061333604,6.522098980294415e-11,1.4655152801957065e-11,1.475029594185357e-11
UGC03205,14.58,220.0,1.89,181.23681431262557,38.76318568737443,20.50962205681187,-0.4094974183548872,4.673947476443648e-11,1.1901703033291777e-11,1.4369229352243339e-11
UGC03205,14.68,220.0,7.66,180.97974988984478,39.02025011015522,5.094027429524179,-0.41504219386531277,4.614653026309908e-11,1.180669374178551e-11,1.4354279379728612e-11
UGC03205,15.2,221.0,9.52,179.82981945722324,41.17018054277676,4.324598796510164,-0.4424724119493876,4.332203352463348e-11,1.1347219787474688e-11,1.4279954916378193e-11
UGC03205,15.5,221.0,13.6,179.34788599800902,41.65211400199098,3.062655441322866,-0.4569586309332702,4.190082896417055e-11,1.1111497558220005e-11,1.4240459548141737e-11
UGC03205,15.71,221.0,8.15,179.11260991197858,41.88739008802142,5.1395570660148975,-0.466355310917542,4.1003972646386505e-11,1.0961098107217814e-11,1.4214751152845385e-11
UGC03205,16.02,221.0,4.11,178.7092768485604,42.29072315143961,10.289713662150755,-0.4804732243416676,3.9692460540141824e-11,1.073877695598088e-11,1.4175994974661425e-11
UGC03205,16.32,221.0,5.37,178.3168300047773,42.6831699952227,7.948448788682066,-0.49402236578442377,3.847325050443206e-11,1.0529461655031679e-11,1.4138653415388584e-11
UGC03205,16.53,221.0,5.06,178.1474447303958,42.85255526960421,8.468884440633243,-0.5027327937001376,3.7709298411169284e-11,1.039695894495113e-11,1.4114572054716453e-11
UGC03205,16.84,221.0,11.4,177.86352416297186,43.136475837028144,3.783901389212995,-0.5157035280551013,3.6599716214604616e-11,1.0202592451518004e-11,1.4078603932950875e-11
UGC03205,16.94,221.0,2.56,177.82939171759313,43.170608282406874,16.863518860315185,-0.5194731445980041,3.6283410428513834e-11,1.0146757989147022e-11,1.4068126498579022e-11
UGC03205,19.4,218.0,1.7,175.86734163740283,42.13265836259717,24.783916683880687,-0.6159202965290096,2.9057680854040378e-11,8.813457748186086e-12,1.3796441657036037e-11
UGC03205,21.77,216.0,1.13,174.75419244342,41.24580755657999,36.5007146518407,-0.6974845858038232,2.408222780348032e-11,7.818049243202839e-12,1.35614816754186e-11
UGC03205,24.23,215.0,1.77,173.0296432863759,41.97035671362411,23.71206593990063,-0.7818851726403212,1.9828783611481642e-11,6.90150563946943e-12,1.3313675051208814e-11
UGC03205,26.69,212.0,2.47,171.53272747056627,40.46727252943373,16.383511145519726,-0.8612658570687992,1.6516399876472325e-11,6.133882510950259e-12,1.3076579196555875e-11
UGC03205,29.06,208.0,1.44,169.9427829094985,38.057217090501496,26.428622979514927,-0.9367876831997716,1.3880130931589791e-11,5.479866546663268e-12,1.284767167781879e-11
UGC03205,31.52,209.0,2.88,168.54019866763133,40.45980133236867,14.048542129294677,-1.011437791038438,1.168808752238257e-11,4.899306455868929e-12,1.2618482828797303e-11
UGC03205,36.34,220.0,4.09,166.81312707020496,53.186872929795044,13.004125410707836,-1.144468074730873,8.604252987937135e-12,4.00763923879913e-12,1.2203719145489552e-11
UGC03205,40.04,220.0,6.32,165.77961245042488,54.22038754957512,8.579175245185937,-1.2411629915153801,6.8868124280865235e-12,3.4595092839095725e-12,1.1897921047209809e-11
UGC03546,0.63,262.0,73.6,337.2008360904524,-75.20083609045241,-1.021750490359408,1.6715231189365678,5.632541042678229e-09,1.986173925897648e-10,1.790310677058443e-11
UGC03546,0.79,250.0,55.5,321.22607238778266,-71.22607238778266,-1.2833526556357238,1.5282488182410858,4.049767252982122e-09,1.6539790763122693e-10,1.779263879160843e-11
UGC03546,0.95,241.0,42.9,306.10357483264823,-65.10357483264823,-1.5175658469148774,1.4033877588630361,3.0378687395889824e-09,1.408606170415827e-10,1.768190836177828e-11
UGC03546,1.11,234.0,31.9,292.59902880317685,-58.59902880317685,-1.8369601505698072,1.2936968654966239,2.3598158377608828e-09,1.2222096478017476e-10,1.75731001896423e-11
UGC03546,1.27,228.0,28.8,281.47436963503213,-53.47436963503213,-1.856748945660838,1.198714212880148,1.8962494111333524e-09,1.0801202101832531e-10,1.746991171824985e-11
UGC03546,1.43,225.0,24.2,271.82524979416047,-46.82524979416047,-1.9349276774446476,1.1140726715070317,1.5604645879680564e-09,9.66949266715736e-11,1.737077984094079e-11
UGC03546,1.59,222.0,12.2,264.16674374226903,-42.166743742269034,-3.4562904706777897,1.040500218870077,1.3172902121990547e-09,8.778777663938854e-11,1.7279016985468164e-11
UGC03546,1.9,221.0,6.34,253.93427665707827,-32.93427665707827,-5.194680860737898,0.9240495867827648,1.007467007609778e-09,7.527282235390075e-11,1.7122955580798525e-11
UGC03546,2.06,221.0,12.2,250.45573926130996,-29.455739261309958,-2.414404857484423,0.8747134899994176,8.992795884373714e-10,7.050186666116972e-11,1.705278700951052e-11
UGC03546,2.22,222.0,16.9,247.80316748244277,-25.803167482442774,-1.526814643931525,0.8308683436723738,8.129233341499309e-10,6.650549339619438e-11,1.6988384910716893e-11
UGC03546,2.38,222.0,26.0,245.77371786709463,-23.773717867094632,-0.9143737641190243,0.7915050068542206,7.424825528790059e-10,6.310267407822268e-11,1.692891942196123e-11
UGC03546,2.79,221.0,13.1,241.0919265279904,-20.09192652799041,-1.5337348494649168,0.7007752430009657,6.024992200585549e-10,5.5880926732592984e-11,1.6785887781704457e-11
UGC03546,2.86,221.0,11.8,240.30827980297272,-19.30827980297272,-1.63629489855701,0.6863359879269849,5.82796901288037e-10,5.480699337488828e-11,1.6762354038156437e-11
UGC03546,3.02,220.0,22.9,238.42930470305214,-18.42930470305214,-0.804773131137648,0.6539112297409152,5.408694798470117e-10,5.24666530377967e-11,1.670873296746457e-11
UGC03546,4.17,205.0,8.45,222.03806741054237,-17.038067410542368,-2.0163393385257242,0.43638581521590947,3.2776838501225844e-10,3.905988561215482e-11,1.6321241660682572e-11
UGC03546,5.56,190.0,13.3,203.44643785330553,-13.446437853305525,-1.0110103649101898,0.21439897204353728,1.965985082146261e-10,2.8779577095198635e-11,1.5876092939857712e-11
UGC03546,6.96,190.0,8.87,193.8741479595305,-3.8741479595304895,-0.43676978123229876,0.05569360703874134,1.3641899730276288e-10,2.3070345419042764e-11,1.552757034873509e-11
UGC03546,8.35,198.0,3.19,188.14825203371396,9.851747966286041,3.0883222464846525,-0.0674021368676651,1.0274935615184469e-10,1.9402887220539836e-11,1.5240360737106995e-11
UGC03546,9.73,204.0,2.56,186.16805725336758,17.83194274663242,6.96560263540329,-0.15823396154400451,8.33579996941302e-11,1.7060246961145318e-11,1.5019262690187313e-11
UGC03546,11.14,204.0,1.09,181.4899533651949,22.510046634805093,20.651418931013847,-0.2579569988718877,6.625585262978839e-11,1.4799220365054287e-11,1.4767856075773555e-11
UGC03546,12.51,201.0,0.57,177.9494951513673,23.0505048486327,40.43948219058368,-0.34358935964104753,5.439912151777528e-11,1.308833491981188e-11,1.4544990364269036e-11
UGC03546,13.88,203.0,0.75,176.15818217217526,26.84181782782474,35.78909043709965,-0.41387687034836096,4.627051951618253e-11,1.1826601252502028e-11,1.4357423434461125e-11
UGC03546,15.35,202.0,0.89,174.7769670104366,27.223032989563393,30.587677516363364,-0.4815195187263454,3.959694928269687e-11,1.0722472804018925e-11,1.417311648327068e-11
UGC03546,16.72,198.0,1.58,172.52263485704202,25.47736514295798,16.12491464744176,-0.5480853727382365,3.397002553370973e-11,9.732364540457751e-12,1.3988248514703388e-11
UGC03546,18.08,195.0,1.5,169.8044788518037,25.195521148196292,16.79701409879753,-0.6157315248277364,2.90703138953809e-11,8.815896014316712e-12,1.3796980053416477e-11
UGC03546,19.45,194.0,2.16,167.03324235539958,26.96675764460042,12.484610020648342,-0.6830230339823486,2.4897641660681428e-11,7.986329006796283e-12,1.3603473746033361e-11
UGC03546,20.92,192.0,6.21,164.30361949963205,27.69638050036795,4.45996465384347,-0.7525932923912786,2.121230942933073e-11,7.20730278511289e-12,1.3400195931535145e-11
UGC03546,22.92,190.0,3.14,161.09421391784994,28.90578608215006,9.20566435737263,-0.8423527098525198,1.7251566484198373e-11,6.308998611038801e-12,1.3133406922703712e-11
UGC03546,25.02,191.0,14.6,158.87053385473797,32.12946614526203,2.2006483661138376,-0.925688589283545,1.4239431698055986e-11,5.5716167340969375e-12,1.2881506281833453e-11
UGC03546,29.23,193.0,18.6,156.48528056765227,36.51471943234773,1.9631569587283726,-1.0695869850320017,1.0223374287361437e-11,4.488369702420307e-12,1.2438117930500646e-11
UGC03580,0.11,56.2,28.5,40.312437836936745,15.887562163063258,0.5574583215109915,0.5411790454440434,4.1721536256126586e-10,4.504946293545781e-11,1.6513954981474962e-11
UGC03580,0.23,64.6,22.7,68.74023339400306,-4.140233394003062,-0.18238913629969436,0.6943310504592082,5.936251557096562e-10,5.539917680191691e-11,1.6775410962572743e-11
UGC03580,0.34,70.2,17.2,82.63763632727563,-12.437636327275627,-0.723118391120676,0.6838963188737801,5.795321915364128e-10,5.4627496061545926e-11,1.6758356800316413e-11
UGC03580,0.46,71.6,11.7,90.75448558677918,-19.154485586779188,-1.6371355202375375,0.6307206930269964,5.127455962329207e-10,5.085161089577011e-11,1.6669725061268213e-11
UGC03580,0.57,71.0,11.3,93.75582068202777,-22.755820682027775,-2.0137894408874137,0.5612309350658106,4.369303182569304e-10,4.629116217418452e-11,1.654955024014733e-11
UGC03580,0.69,69.0,9.37,96.73074410186466,-27.73074410186466,-2.9595244505725358,0.5010260989380274,3.8037095328058646e-10,4.2657795467321824e-11,1.644144100245027e-11
UGC03580,0.8,67.7,6.23,99.5662925623749,-31.866292562374895,-5.114974729113145,0.4585950366493745,3.4496599187317844e-10,4.026214266868611e-11,1.636302140390152e-11
UGC03580,0.92,66.9,4.0,102.03967516950574,-35.139675169505736,-8.784918792376434,0.41569969311753535,3.1252224771072013e-10,3.797090886937868e-11,1.628187424761985e-11
UGC03580,1.03,66.6,3.1,104.37823395333713,-37.778233953337136,-12.186527081721657,0.3835708710282195,2.902365593968975e-10,3.633671275795911e-11,1.6219865302583795e-11
UGC03580,1.14,66.8,3.02,105.67761054883638,-38.87761054883639,-12.87338097643589,0.3469584752810434,2.6677167849838795e-10,3.455616079792873e-11,1.6147922093912073e-11
UGC03580,1.26,67.4,3.09,106.5639729703423,-39.1639729703423,-12.67442490949589,0.30696869391815423,2.4330438713376096e-10,3.2706411278142317e-11,1.606778733255682e-11
UGC03580,1.37,68.3,2.71,106.82527445312427,-38.52527445312427,-14.215968432887184,0.26896695434583795,2.2291957191943246e-10,3.10363070149013e-11,1.599013696969707e-11
UGC03580,1.49,69.6,2.75,106.56706672966189,-36.967066729661894,-13.442569719877053,0.2258810446825254,2.0186558781390585e-10,2.924104522192178e-11,1.590033808055909e-11
UGC03580,1.61,71.2,2.61,106.23097533894558,-35.03097533894558,-13.421829631779916,0.18496452899272098,1.8371548982411644e-10,2.7628063237566723e-11,1.5813338184294328e-11
UGC03580,1.71,72.9,4.09,105.93001108515358,-33.030011085153575,-8.075797331333392,0.15256399487811828,1.7050818869654786e-10,2.6411277006069466e-11,1.5743261913363266e-11
UGC03580,1.83,74.9,6.17,105.51070574773382,-30.610705747733817,-4.961216490718609,0.11510667137314241,1.5641842817718908e-10,2.5068185675855286e-11,1.5660952789039357e-11
UGC03580,1.94,77.0,7.74,105.01452638512824,-28.014526385128235,-3.619447853375741,0.08136056886186807,1.447244190512566e-10,2.3914080595195723e-11,1.5585616228163772e-11
UGC03580,2.06,79.2,5.36,104.50636520585874,-25.30636520585874,-4.721336792137825,0.046425182708343046,1.335384800558464e-10,2.277269616781054e-11,1.550645225385592e-11
UGC03580,2.18,81.4,6.34,104.14178861336572,-22.741788613365713,-3.5870329043163585,0.014332228919884905,1.2402621064558966e-10,2.1770053436475306e-11,1.543268597500235e-11
